id,provider,service_type,region,instance_type,usage_hours,cpu_cores,memory_gb,cost_per_hour,total_cost,cost_per_cpu,cost_per_gb,cost_per_hour_per_cpu,efficiency_score,memory_per_cpu,resource_intensity,is_high_memory,is_high_cpu,cluster,ml_prediction,model_type,model_r2_score,model_mae,model_oob_score,clustering_algorithm,n_clusters,provider_encoded,service_type_encoded,region_encoded,data_source,source_url,documentation_url,analysis_timestamp,analysis_date,analysis_time
267,Azure,Storage,eastus,E2s_v3,12.9434,2,16.0000,0.0335,0.4336,0.2168,0.0271,0.0168,0.0168,8.0000,32.0000,1,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,4,1,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
268,Azure,Compute,northeurope,E2s_v3,156.7943,2,16.0000,0.1501,23.5317,11.7658,1.4707,0.0750,0.0750,8.0000,32.0000,1,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,5,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
269,Azure,AI/ML,eastus,E2s_v3,11.4489,2,16.0000,0.3752,4.2956,2.1478,0.2685,0.1876,0.1876,8.0000,32.0000,1,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,0,1,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
270,Azure,AI/ML,westus,E2s_v3,109.6982,2,16.0000,0.3940,43.2167,21.6083,2.7010,0.1970,0.1970,8.0000,32.0000,1,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,0,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
271,Azure,Database,westus,DS1_v2,9.8560,1,3.5000,0.1340,1.3205,1.3205,0.3773,0.1340,0.1340,3.5000,3.5000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,2,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
272,Azure,Database,eastus,DS1_v2,64.9932,1,3.5000,0.1276,8.2931,8.2931,2.3695,0.1276,0.1276,3.5000,3.5000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,2,1,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
273,Azure,Database,westus,DS1_v2,260.9545,1,3.5000,0.1340,34.9627,34.9627,9.9893,0.1340,0.1340,3.5000,3.5000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,2,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
274,Azure,Storage,westus,DS1_v2,114.6820,1,3.5000,0.0152,1.7460,1.7460,0.4989,0.0152,0.0152,3.5000,3.5000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,4,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
275,Azure,Database,westus,DS1_v2,450.5072,1,3.5000,0.1340,60.3590,60.3590,17.2454,0.1340,0.1340,3.5000,3.5000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,2,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
276,Azure,Compute,westus,DS1_v2,17.2178,1,3.5000,0.0609,1.0486,1.0486,0.2996,0.0609,0.0609,3.5000,3.5000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
277,Azure,Database,eastus,DS1_v2,22.7584,1,3.5000,0.1276,2.9040,2.9040,0.8297,0.1276,0.1276,3.5000,3.5000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,2,1,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
278,Azure,Storage,northeurope,DS1_v2,61.1079,1,3.5000,0.0162,0.9924,0.9924,0.2835,0.0162,0.0162,3.5000,3.5000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,4,5,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
279,Azure,Compute,northeurope,DS1_v2,31.8102,1,3.5000,0.0650,2.0664,2.0664,0.5904,0.0650,0.0650,3.5000,3.5000,0,0,0,3.5070,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,5,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
280,Azure,Database,westus,DS1_v2,315.4215,1,3.5000,0.1340,42.2602,42.2602,12.0743,0.1340,0.1340,3.5000,3.5000,0,0,2,55.2695,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,2,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
281,Azure,Compute,eastus,DS1_v2,90.7993,1,3.5000,0.0580,5.2664,5.2664,1.5047,0.0580,0.0580,3.5000,3.5000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,1,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
282,Azure,Database,westus,DS1_v2,103.3451,1,3.5000,0.1340,13.8462,13.8462,3.9560,0.1340,0.1340,3.5000,3.5000,0,0,0,23.5888,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,2,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
283,Azure,Network,westus,DS1_v2,170.5748,1,3.5000,0.0244,4.1552,4.1552,1.1872,0.0244,0.0244,3.5000,3.5000,0,0,0,5.6527,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,3,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
284,Azure,Database,northeurope,DS1_v2,58.6529,1,3.5000,0.1429,8.3822,8.3822,2.3949,0.1429,0.1429,3.5000,3.5000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,2,5,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
285,Azure,Compute,northeurope,DS1_v2,144.5979,1,3.5000,0.0650,9.3931,9.3931,2.6837,0.0650,0.0650,3.5000,3.5000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,5,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
286,Azure,Compute,eastus,DS2_v2,208.4463,2,7.0000,0.1160,24.1798,12.0899,3.4543,0.0580,0.0580,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,1,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
287,Azure,Compute,northeurope,DS2_v2,94.2779,2,7.0000,0.1299,12.2486,6.1243,1.7498,0.0650,0.0650,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,5,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
288,Azure,Network,westus,DS2_v2,150.3106,2,7.0000,0.0487,7.3231,3.6616,1.0462,0.0244,0.0244,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,3,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
289,Azure,Storage,northeurope,DS2_v2,23.0094,2,7.0000,0.0325,0.7473,0.3737,0.1068,0.0162,0.0162,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,4,5,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
290,Azure,Compute,westus,DS2_v2,268.5110,2,7.0000,0.1218,32.7046,16.3523,4.6721,0.0609,0.0609,3.5000,14.0000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
291,Azure,Storage,westus,DS2_v2,34.0895,2,7.0000,0.0305,1.0380,0.5190,0.1483,0.0152,0.0152,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,4,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
292,Azure,Compute,northeurope,DS2_v2,50.1336,2,7.0000,0.1299,6.5134,3.2567,0.9305,0.0650,0.0650,3.5000,14.0000,0,0,0,8.0253,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,5,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
293,Azure,Compute,westus,DS2_v2,270.9824,2,7.0000,0.1218,33.0057,16.5028,4.7151,0.0609,0.0609,3.5000,14.0000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
294,Azure,Network,eastus,DS2_v2,41.8356,2,7.0000,0.0464,1.9412,0.9706,0.2773,0.0232,0.0232,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,3,1,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
295,Azure,Database,westus,DS2_v2,57.6091,2,7.0000,0.2680,15.4369,7.7185,2.2053,0.1340,0.1340,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,2,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
296,Azure,Compute,westus,DS2_v2,22.9469,2,7.0000,0.1218,2.7949,1.3975,0.3993,0.0609,0.0609,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
297,Azure,Compute,westus,DS2_v2,83.4323,2,7.0000,0.1218,10.1621,5.0810,1.4517,0.0609,0.0609,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,1,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
298,Azure,Database,westus,DS2_v2,23.5332,2,7.0000,0.2680,6.3059,3.1530,0.9008,0.1340,0.1340,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,2,10,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
299,Azure,Storage,eastus,DS2_v2,39.3839,2,7.0000,0.0290,1.1421,0.5711,0.1632,0.0145,0.0145,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,4,1,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
300,Azure,Storage,northeurope,DS2_v2,116.8770,2,7.0000,0.0325,3.7962,1.8981,0.5423,0.0162,0.0162,3.5000,14.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,1,4,5,Azure Public Pricing Page,https://azure.microsoft.com/en-us/pricing/details/virtual-machines/linux/,https://docs.microsoft.com/en-us/rest/api/cost-management/,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
301,GCP,AI/ML,europe-west1,e2-micro,82.6351,1,1.0000,0.0181,1.4949,1.4949,1.4949,0.0181,0.0181,1.0000,1.0000,0,0,0,1.5771,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,0,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
302,GCP,Compute,asia-east1,e2-micro,35.1265,1,1.0000,0.0079,0.2777,0.2777,0.2777,0.0079,0.0079,1.0000,1.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
303,GCP,Compute,europe-west1,e2-micro,45.7613,1,1.0000,0.0072,0.3311,0.3311,0.3311,0.0072,0.0072,1.0000,1.0000,0,0,0,0.4122,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
304,GCP,Storage,europe-west1,e2-micro,124.9946,1,1.0000,0.0014,0.1809,0.1809,0.1809,0.0014,0.0014,1.0000,1.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
305,GCP,Storage,asia-east1,e2-micro,195.4835,1,1.0000,0.0016,0.3091,0.3091,0.3091,0.0016,0.0016,1.0000,1.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
306,GCP,Storage,europe-west1,e2-micro,602.0602,1,1.0000,0.0014,0.8713,0.8713,0.8713,0.0014,0.0014,1.0000,1.0000,0,0,2,12.3608,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
307,GCP,Database,europe-west1,e2-micro,28.9293,1,1.0000,0.0181,0.5233,0.5233,0.5233,0.0181,0.0181,1.0000,1.0000,0,0,0,0.7520,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
308,GCP,Compute,us-central1,e2-micro,175.2797,1,1.0000,0.0067,1.1744,1.1744,1.1744,0.0067,0.0067,1.0000,1.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
309,GCP,Database,us-central1,e2-micro,70.4875,1,1.0000,0.0168,1.1807,1.1807,1.1807,0.0168,0.0168,1.0000,1.0000,0,0,0,1.4462,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
310,GCP,Storage,asia-east1,e2-micro,140.3768,1,1.0000,0.0016,0.2220,0.2220,0.2220,0.0016,0.0016,1.0000,1.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
311,GCP,Compute,europe-west1,e2-micro,39.0764,1,1.0000,0.0072,0.2828,0.2828,0.2828,0.0072,0.0072,1.0000,1.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
312,GCP,Compute,asia-east1,e2-micro,262.0882,1,1.0000,0.0079,2.0721,2.0721,2.0721,0.0079,0.0079,1.0000,1.0000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
313,GCP,AI/ML,europe-west1,e2-micro,82.1134,1,1.0000,0.0181,1.4854,1.4854,1.4854,0.0181,0.0181,1.0000,1.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,0,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
314,GCP,Database,europe-west1,e2-micro,181.6436,1,1.0000,0.0181,3.2859,3.2859,3.2859,0.0181,0.0181,1.0000,1.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
315,GCP,Storage,europe-west1,e2-micro,8.9510,1,1.0000,0.0014,0.0130,0.0130,0.0130,0.0014,0.0014,1.0000,1.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
316,GCP,Storage,asia-east1,e2-small,74.7978,1,2.0000,0.0032,0.2365,0.2365,0.1183,0.0032,0.0032,2.0000,2.0000,0,0,0,0.5169,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
317,GCP,Database,asia-east1,e2-small,112.9745,1,2.0000,0.0395,4.4659,4.4659,2.2329,0.0395,0.0395,2.0000,2.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
318,GCP,Database,europe-west1,e2-small,18.2340,1,2.0000,0.0362,0.6597,0.6597,0.3299,0.0362,0.0362,2.0000,2.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
319,GCP,Database,europe-west1,e2-small,13.4304,1,2.0000,0.0362,0.4859,0.4859,0.2430,0.0362,0.0362,2.0000,2.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
320,GCP,Compute,asia-east1,e2-small,28.6737,1,2.0000,0.0158,0.4534,0.4534,0.2267,0.0158,0.0158,2.0000,2.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
321,GCP,Network,europe-west1,e2-small,300.9165,1,2.0000,0.0043,1.3065,1.3065,0.6532,0.0043,0.0043,2.0000,2.0000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,3,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
322,GCP,Compute,us-central1,e2-small,481.5817,1,2.0000,0.0134,6.4532,6.4532,3.2266,0.0134,0.0134,2.0000,2.0000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
323,GCP,Database,asia-east1,e2-small,15.9060,1,2.0000,0.0395,0.6288,0.6288,0.3144,0.0395,0.0395,2.0000,2.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
324,GCP,Compute,asia-east1,e2-small,114.3672,1,2.0000,0.0158,1.8084,1.8084,0.9042,0.0158,0.0158,2.0000,2.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
325,GCP,Compute,us-central1,e2-small,82.6242,1,2.0000,0.0134,1.1072,1.1072,0.5536,0.0134,0.0134,2.0000,2.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
326,GCP,Storage,us-central1,e2-small,88.9984,1,2.0000,0.0027,0.2385,0.2385,0.1193,0.0027,0.0027,2.0000,2.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,4,7,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
327,GCP,Database,asia-east1,e2-small,143.5123,1,2.0000,0.0395,5.6730,5.6730,2.8365,0.0395,0.0395,2.0000,2.0000,0,0,0,7.1558,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
328,GCP,Compute,europe-west1,e2-small,47.3703,1,2.0000,0.0145,0.6855,0.6855,0.3428,0.0145,0.0145,2.0000,2.0000,0,0,0,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,4,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
329,GCP,Database,asia-east1,e2-small,331.9288,1,2.0000,0.0395,13.1211,13.1211,6.5606,0.0395,0.0395,2.0000,2.0000,0,0,2,,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,2,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
330,GCP,Compute,asia-east1,e2-small,68.6247,1,2.0000,0.0158,1.0851,1.0851,0.5425,0.0158,0.0158,2.0000,2.0000,0,0,0,1.3706,RandomForestRegressor,0.6825,6.2710,0.7073,KMeans,4,2,1,0,GCP Pricing Calculator API,https://cloudpricingcalculator.appspot.com/static/data/pricelist.json,https://cloud.google.com/billing/docs,2025-08-28T11:25:38.414951,2025-08-28,11:25:38
